,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
3133,1,47,all credits at this bank paid back duly,domestic appliances,860,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
3134,2,11,no credits taken/all credits paid back duly,domestic appliances,15672,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
3135,2,48,no credits taken/all credits paid back duly,retraining,15672,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
3136,2,48,no credits taken/all credits paid back duly,retraining,15672,... >= 1000 DM,2,2,male : married/widowed,none,1,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
3137,2,10,no credits taken/all credits paid back duly,retraining,15672,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
3138,2,11,no credits taken/all credits paid back duly,retraining,15672,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,38,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
3139,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,2,female : single,none,1,real estate,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
3140,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,1,male : married/widowed,none,1,building soc. savings agr./life insurance,32,bank,for free,1,skilled employee/official,0 to 2,no,no,0
3141,1,24,critical account/other credits elsewhere,others,2325,unknown/no savings account,3,2,male : married/widowed,none,1,building soc. savings agr./life insurance,32,bank,for free,1,skilled employee/official,0 to 2,no,no,0
3142,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,2,male : married/widowed,none,1,car or other,32,bank,for free,1,skilled employee/official,0 to 2,no,no,0
3143,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,0,male : married/widowed,none,1,building soc. savings agr./life insurance,32,bank,for free,1,skilled employee/official,0 to 2,no,no,0
3144,2,60,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,guarantor,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3145,2,18,critical account/other credits elsewhere,others,1820,unknown/no savings account,0,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3146,2,16,critical account/other credits elsewhere,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3147,2,72,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,>= 6,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3148,2,18,delay in paying off in the past,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,20,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3149,3,54,no credits taken/all credits paid back duly,others,939,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3150,3,18,critical account/other credits elsewhere,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,real estate,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3151,3,18,delay in paying off in the past,others,1961,unknown/no savings account,2,1,female : non-single or male : single,co-applicant,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3152,3,47,no credits taken/all credits paid back duly,others,8947,unknown/no savings account,4,1,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3153,3,18,critical account/other credits elsewhere,others,1961,unknown/no savings account,0,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3154,2,12,delay in paying off in the past,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,20,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
3155,1,45,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,38,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
3156,3,12,delay in paying off in the past,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,car or other,75,none,rent,3-Feb,unskilled - resident,3 or more,no,no,0
3157,2,12,critical account/other credits elsewhere,others,1495,unknown/no savings account,4,2,male : married/widowed,none,3,unknown / no property,38,none,own,3-Feb,unskilled - resident,3 or more,no,no,0
3158,1,12,critical account/other credits elsewhere,others,1495,unknown/no savings account,4,0,male : divorced/separated,none,3,unknown / no property,22,none,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,no,no,0
3159,3,21,critical account/other credits elsewhere,others,836,... >= 1000 DM,2,3,male : married/widowed,guarantor,2,real estate,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
3160,1,24,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,3,male : married/widowed,guarantor,2,real estate,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
3161,3,21,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,3,male : married/widowed,guarantor,2,real estate,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
3162,3,13,critical account/other credits elsewhere,others,783,... >= 1000 DM,1,3,male : married/widowed,guarantor,2,real estate,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
3163,2,48,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,0,male : married/widowed,guarantor,2,unknown / no property,26,stores,rent,5-Apr,unskilled - resident,3 or more,no,no,0
3164,2,60,no credits taken/all credits paid back duly,others,754,... >= 1000 DM,2,0,female : non-single or male : single,guarantor,0,real estate,34,none,own,5-Apr,skilled employee/official,3 or more,yes (under customer name),no,0
3165,2,60,no credits taken/all credits paid back duly,others,2284,... <  100 DM,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
3166,1,60,no credits taken/all credits paid back duly,others,6527,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,34,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
3167,1,60,critical account/other credits elsewhere,others,6527,100 <= ... <  500 DM,2,0,male : divorced/separated,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
3168,2,60,no credits taken/all credits paid back duly,others,6527,unknown/no savings account,0,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
3169,1,13,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,car or other,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,0
3170,1,4,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
3171,0,48,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
3172,0,48,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
3173,1,5,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
3174,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,1,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
3175,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
3176,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
3177,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,bank,rent,1,skilled employee/official,0 to 2,no,no,0
3178,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
3179,1,54,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,2,2,female : non-single or male : single,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
3180,1,24,existing credits paid back duly till now,car (used),3021,unknown/no savings account,2,0,male : divorced/separated,none,2,real estate,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
3181,1,24,critical account/other credits elsewhere,car (used),8947,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,>= 6,unskilled - resident,0 to 2,no,no,0
3182,1,24,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,0,0,male : divorced/separated,none,2,car or other,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
3183,1,24,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,1,2,male : divorced/separated,none,2,unknown / no property,24,bank,rent,1,unskilled - resident,0 to 2,no,no,0
3184,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,56,none,for free,1,unskilled - resident,0 to 2,no,no,1
3185,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
3186,0,12,no credits taken/all credits paid back duly,car (used),1123,... <  100 DM,2,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
3187,0,12,no credits taken/all credits paid back duly,car (used),1123,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,41,none,for free,1,unskilled - resident,0 to 2,no,no,1
3188,0,12,no credits taken/all credits paid back duly,car (used),5103,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,64,none,for free,1,unskilled - resident,0 to 2,no,no,1
3189,1,7,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,63,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
3190,1,21,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
3191,1,11,all credits at this bank paid back duly,repairs,1977,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
3192,0,36,all credits at this bank paid back duly,repairs,1521,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
3193,1,11,all credits at this bank paid back duly,repairs,8065,... >= 1000 DM,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3194,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,2,car or other,26,none,rent,1,unskilled - resident,0 to 2,no,no,0
3195,2,24,critical account/other credits elsewhere,others,2397,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
3196,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
3197,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,26,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
3198,2,60,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,unskilled - resident,0 to 2,no,no,0
3199,3,10,existing credits paid back duly till now,car (used),2132,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,0,unknown / no property,27,stores,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
3200,1,10,delay in paying off in the past,car (used),2132,... >= 1000 DM,1,0,female : non-single or male : single,co-applicant,1,building soc. savings agr./life insurance,27,none,for free,>= 6,unemployed/unskilled - non-resident,0 to 2,no,no,0
3201,1,10,critical account/other credits elsewhere,repairs,2132,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,3,unknown / no property,27,stores,for free,>= 6,skilled employee/official,0 to 2,yes (under customer name),no,0
3202,1,10,all credits at this bank paid back duly,car (used),2132,... <  100 DM,1,2,female : non-single or male : single,co-applicant,3,unknown / no property,22,bank,for free,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
3203,1,10,delay in paying off in the past,car (new),9629,... <  100 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
3204,1,6,critical account/other credits elsewhere,car (used),1308,500 <= ... < 1000 DM,2,2,female : single,none,2,car or other,27,bank,rent,5-Apr,skilled employee/official,0 to 2,no,no,0
3205,1,6,critical account/other credits elsewhere,car (used),1221,500 <= ... < 1000 DM,2,2,female : single,none,2,car or other,27,bank,rent,5-Apr,skilled employee/official,0 to 2,no,no,0
3206,2,6,critical account/other credits elsewhere,car (used),1221,... >= 1000 DM,2,3,female : single,none,2,building soc. savings agr./life insurance,27,bank,for free,>= 6,skilled employee/official,0 to 2,no,no,0
3207,1,15,critical account/other credits elsewhere,car (used),1221,... >= 1000 DM,2,1,female : single,none,2,car or other,27,none,own,3-Feb,skilled employee/official,0 to 2,no,no,0
3208,1,6,critical account/other credits elsewhere,car (used),1221,... >= 1000 DM,2,2,female : single,none,2,car or other,27,bank,rent,5-Apr,skilled employee/official,0 to 2,no,no,0
3209,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,3,female : non-single or male : single,none,3,car or other,51,none,rent,1,skilled employee/official,0 to 2,no,no,1
3210,2,9,no credits taken/all credits paid back duly,car (used),4249,unknown/no savings account,2,0,female : non-single or male : single,guarantor,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
3211,0,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,5-Apr,skilled employee/official,0 to 2,no,no,1
3212,0,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,3,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
3213,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,44,none,rent,1,skilled employee/official,0 to 2,no,no,0
3214,1,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,3,0,male : married/widowed,co-applicant,1,real estate,34,bank,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3215,1,21,critical account/other credits elsewhere,car (used),1591,unknown/no savings account,2,0,male : married/widowed,none,1,unknown / no property,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3216,3,21,existing credits paid back duly till now,car (used),9572,... <  100 DM,4,0,male : married/widowed,none,1,real estate,34,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3217,1,21,existing credits paid back duly till now,car (used),1591,... <  100 DM,3,0,female : non-single or male : single,co-applicant,1,unknown / no property,29,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3218,0,21,critical account/other credits elsewhere,car (used),3448,unknown/no savings account,3,1,male : married/widowed,none,1,real estate,34,bank,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3219,0,21,existing credits paid back duly till now,repairs,11590,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
3220,1,54,critical account/other credits elsewhere,business,2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
3221,2,54,all credits at this bank paid back duly,car (new),2993,unknown/no savings account,2,1,female : single,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
3222,3,30,existing credits paid back duly till now,radio/television,2993,unknown/no savings account,2,1,male : married/widowed,none,2,real estate,28,stores,rent,5-Apr,unskilled - resident,0 to 2,no,no,0
3223,1,21,existing credits paid back duly till now,repairs,11590,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
3224,2,15,delay in paying off in the past,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
3225,1,15,critical account/other credits elsewhere,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
3226,2,15,critical account/other credits elsewhere,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
3227,1,47,all credits at this bank paid back duly,furniture/equipment,629,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3228,0,15,all credits at this bank paid back duly,others,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,bank,rent,3-Feb,skilled employee/official,3 or more,no,no,0
3229,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
3230,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,4,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3231,1,42,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : divorced/separated,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3232,1,47,all credits at this bank paid back duly,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,0,car or other,75,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
3233,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,2,2,female : non-single or male : single,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
3234,0,18,all credits at this bank paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,66,none,for free,1,skilled employee/official,0 to 2,no,no,1
3235,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,57,none,for free,1,skilled employee/official,0 to 2,no,no,1
3236,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
3237,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,3,1,female : non-single or male : single,guarantor,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,no,1
3238,0,18,no credits taken/all credits paid back duly,furniture/equipment,5507,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,1
3239,3,15,delay in paying off in the past,others,1835,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,46,none,for free,3-Feb,unskilled - resident,3 or more,no,no,0
3240,0,36,critical account/other credits elsewhere,repairs,1750,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,25,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
3241,1,30,existing credits paid back duly till now,car (new),3594,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
3242,0,47,existing credits paid back duly till now,retraining,3594,unknown/no savings account,1,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,46,none,for free,3-Feb,unskilled - resident,0 to 2,no,no,0
