,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
1314,1,54,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,for free,1,skilled employee/official,0 to 2,no,no,0
1315,1,48,no credits taken/all credits paid back duly,car (used),2748,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1316,1,45,no credits taken/all credits paid back duly,car (used),1055,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1317,1,72,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1318,1,47,no credits taken/all credits paid back duly,car (used),2146,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1319,1,30,delay in paying off in the past,car (new),6187,... <  100 DM,0,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1320,1,72,all credits at this bank paid back duly,car (used),6187,... <  100 DM,3,1,female : single,none,0,real estate,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1321,1,47,all credits at this bank paid back duly,business,6187,100 <= ... <  500 DM,3,3,female : single,none,0,building soc. savings agr./life insurance,24,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1322,1,30,critical account/other credits elsewhere,car (new),6187,... <  100 DM,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1323,1,30,critical account/other credits elsewhere,radio/television,6187,... <  100 DM,2,3,female : single,none,0,real estate,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1324,2,18,delay in paying off in the past,car (used),3244,unknown/no savings account,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,33,bank,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1325,2,72,delay in paying off in the past,car (used),3244,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1326,2,18,delay in paying off in the past,car (used),3244,unknown/no savings account,2,3,female : non-single or male : single,none,0,real estate,33,bank,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1327,2,18,delay in paying off in the past,car (used),983,unknown/no savings account,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,rent,5-Apr,skilled employee/official,3 or more,yes (under customer name),no,0
1328,2,48,delay in paying off in the past,car (used),3244,unknown/no savings account,2,1,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1329,1,54,no credits taken/all credits paid back duly,others,860,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1330,1,6,critical account/other credits elsewhere,business,9277,unknown/no savings account,3,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1331,1,26,delay in paying off in the past,others,860,unknown/no savings account,1,0,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1332,1,6,critical account/other credits elsewhere,others,900,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1333,1,6,critical account/other credits elsewhere,others,860,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,39,none,rent,>= 6,skilled employee/official,3 or more,yes (under customer name),no,0
1334,2,5,no credits taken/all credits paid back duly,retraining,15672,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1335,2,48,no credits taken/all credits paid back duly,retraining,15672,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1336,2,5,no credits taken/all credits paid back duly,retraining,15672,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1337,2,20,no credits taken/all credits paid back duly,retraining,926,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1338,2,48,no credits taken/all credits paid back duly,car (used),15672,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1339,1,24,critical account/other credits elsewhere,others,640,... <  100 DM,3,2,male : married/widowed,none,1,unknown / no property,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1340,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,2,male : divorced/separated,none,1,real estate,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1341,1,24,critical account/other credits elsewhere,car (used),2325,... <  100 DM,3,2,male : married/widowed,none,1,car or other,32,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1342,1,24,critical account/other credits elsewhere,others,2325,... <  100 DM,3,0,male : married/widowed,none,1,building soc. savings agr./life insurance,32,bank,own,1,skilled employee/official,0 to 2,no,no,0
1343,1,24,critical account/other credits elsewhere,others,2325,unknown/no savings account,3,2,male : married/widowed,none,1,building soc. savings agr./life insurance,32,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1344,2,48,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1345,2,18,critical account/other credits elsewhere,others,1820,... >= 1000 DM,2,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1346,2,48,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,none,2,unknown / no property,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1347,1,60,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,0,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1348,3,60,no credits taken/all credits paid back duly,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1349,3,18,critical account/other credits elsewhere,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1350,3,28,delay in paying off in the past,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1351,3,33,delay in paying off in the past,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1352,3,18,no credits taken/all credits paid back duly,others,1301,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1353,3,18,critical account/other credits elsewhere,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,23,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1354,0,24,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,real estate,38,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1355,1,45,all credits at this bank paid back duly,others,1471,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,38,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1356,0,21,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,38,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1357,2,12,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,23,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1358,0,60,existing credits paid back duly till now,others,1495,unknown/no savings account,4,0,male : married/widowed,none,3,unknown / no property,38,stores,own,3-Feb,unskilled - resident,3 or more,no,no,0
1359,1,27,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,3,male : married/widowed,guarantor,2,unknown / no property,26,bank,rent,1,unskilled - resident,3 or more,no,no,0
1360,2,18,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,3,male : married/widowed,guarantor,2,building soc. savings agr./life insurance,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
1361,1,18,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,3,male : married/widowed,guarantor,0,car or other,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
1362,3,72,no credits taken/all credits paid back duly,others,783,... >= 1000 DM,2,0,male : married/widowed,guarantor,2,unknown / no property,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
1363,1,27,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,3,male : married/widowed,guarantor,2,real estate,26,bank,rent,1,unskilled - resident,3 or more,no,no,0
1364,2,60,no credits taken/all credits paid back duly,others,6527,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1365,0,60,no credits taken/all credits paid back duly,others,6527,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,34,stores,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1366,1,60,no credits taken/all credits paid back duly,others,6527,500 <= ... < 1000 DM,2,0,male : married/widowed,none,0,real estate,34,none,for free,1,skilled employee/official,3 or more,yes (under customer name),no,0
1367,3,60,no credits taken/all credits paid back duly,repairs,6527,... <  100 DM,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1368,2,60,no credits taken/all credits paid back duly,business,6527,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1369,1,48,all credits at this bank paid back duly,car (new),6143,... >= 1000 DM,4,3,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
1370,1,15,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
1371,1,16,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,0
1372,1,11,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,3 or more,no,no,1
1373,1,9,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
1374,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1375,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1376,2,48,no credits taken/all credits paid back duly,others,2748,... >= 1000 DM,3,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1377,2,48,no credits taken/all credits paid back duly,others,4594,100 <= ... <  500 DM,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1378,2,48,all credits at this bank paid back duly,others,8487,unknown/no savings account,3,3,female : non-single or male : single,none,2,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1379,1,42,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,0
1380,1,30,no credits taken/all credits paid back duly,car (used),3021,unknown/no savings account,0,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1381,1,24,critical account/other credits elsewhere,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,unskilled - resident,3 or more,no,no,0
1382,1,24,critical account/other credits elsewhere,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
1383,1,24,critical account/other credits elsewhere,car (used),841,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1384,2,12,no credits taken/all credits paid back duly,car (used),2957,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
1385,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,41,none,for free,>= 6,unskilled - resident,0 to 2,no,no,1
1386,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,3,building soc. savings agr./life insurance,29,none,own,1,unskilled - resident,0 to 2,no,no,1
1387,0,12,no credits taken/all credits paid back duly,car (used),2848,100 <= ... <  500 DM,2,0,female : non-single or male : single,guarantor,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
1388,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,1,female : non-single or male : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,yes (under customer name),no,1
1389,1,36,all credits at this bank paid back duly,repairs,2835,unknown/no savings account,2,3,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1390,1,10,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,1,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1391,1,36,all credits at this bank paid back duly,repairs,2323,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,62,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1392,1,8,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
1393,1,6,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,guarantor,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1394,2,24,critical account/other credits elsewhere,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
1395,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,bank,rent,1,skilled employee/official,3 or more,no,no,0
1396,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,female : non-single or male : single,none,3,real estate,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
1397,2,24,critical account/other credits elsewhere,others,3399,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
1398,2,48,no credits taken/all credits paid back duly,repairs,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
1399,1,10,critical account/other credits elsewhere,car (used),2132,... >= 1000 DM,1,1,female : non-single or male : single,co-applicant,3,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1400,1,10,critical account/other credits elsewhere,car (used),4249,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1401,1,10,no credits taken/all credits paid back duly,car (used),2132,... >= 1000 DM,1,1,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,5-Apr,skilled employee/official,0 to 2,no,no,0
1402,1,10,critical account/other credits elsewhere,car (used),2132,... >= 1000 DM,1,2,female : non-single or male : single,co-applicant,3,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1403,1,10,critical account/other credits elsewhere,car (used),2132,... <  100 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,3 or more,no,no,0
1404,2,24,all credits at this bank paid back duly,car (used),1221,100 <= ... <  500 DM,0,3,female : single,none,2,car or other,27,bank,own,3-Feb,skilled employee/official,3 or more,no,no,0
1405,2,6,critical account/other credits elsewhere,car (used),1221,500 <= ... < 1000 DM,2,3,female : non-single or male : single,none,2,car or other,27,none,rent,1,skilled employee/official,3 or more,yes (under customer name),no,0
1406,2,24,all credits at this bank paid back duly,car (used),1221,100 <= ... <  500 DM,0,3,female : single,none,2,car or other,27,bank,rent,3-Feb,skilled employee/official,3 or more,no,no,0
1407,1,6,critical account/other credits elsewhere,repairs,1221,... >= 1000 DM,2,0,female : single,co-applicant,2,real estate,27,none,own,3-Feb,skilled employee/official,0 to 2,no,no,0
1408,2,21,all credits at this bank paid back duly,car (used),951,unknown/no savings account,2,3,female : single,co-applicant,0,car or other,27,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1409,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,37,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
1410,2,9,all credits at this bank paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,none,3,car or other,28,none,rent,1,skilled employee/official,0 to 2,no,no,1
1411,2,9,no credits taken/all credits paid back duly,car (used),918,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,yes,1
1412,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,2,female : non-single or male : single,none,3,car or other,49,none,rent,1,skilled employee/official,0 to 2,no,no,1
1413,2,9,no credits taken/all credits paid back duly,car (used),918,... >= 1000 DM,2,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,yes,1
1414,1,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,3,0,male : married/widowed,none,1,unknown / no property,66,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1415,2,36,existing credits paid back duly till now,car (used),1221,... <  100 DM,3,0,male : married/widowed,none,1,unknown / no property,34,bank,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1416,3,54,existing credits paid back duly till now,car (used),1591,... <  100 DM,3,0,male : married/widowed,none,1,unknown / no property,34,none,for free,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1417,1,28,existing credits paid back duly till now,car (used),1591,unknown/no savings account,3,0,male : married/widowed,none,1,unknown / no property,34,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1418,1,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,2,0,male : married/widowed,none,1,unknown / no property,66,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1419,0,21,existing credits paid back duly till now,repairs,11590,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1420,1,72,existing credits paid back duly till now,car (new),2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1421,1,21,existing credits paid back duly till now,car (used),2993,unknown/no savings account,1,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1422,2,60,existing credits paid back duly till now,car (new),2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1423,1,60,existing credits paid back duly till now,car (new),2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1424,0,60,all credits at this bank paid back duly,repairs,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1425,2,15,critical account/other credits elsewhere,furniture/equipment,1360,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,own,3-Feb,skilled employee/official,0 to 2,no,no,0
1426,3,45,all credits at this bank paid back duly,furniture/equipment,1287,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1427,2,45,all credits at this bank paid back duly,furniture/equipment,1360,unknown/no savings account,3,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1428,3,36,all credits at this bank paid back duly,furniture/equipment,3399,unknown/no savings account,2,0,male : divorced/separated,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1429,1,24,critical account/other credits elsewhere,car (new),1223,unknown/no savings account,0,2,male : divorced/separated,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1430,1,24,critical account/other credits elsewhere,car (used),6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1431,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,4,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1432,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,2,real estate,75,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1433,1,24,delay in paying off in the past,repairs,6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
1434,0,18,all credits at this bank paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,guarantor,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,no,1
1435,0,5,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,3,female : non-single or male : single,co-applicant,0,unknown / no property,22,none,for free,1,skilled employee/official,0 to 2,no,no,1
1436,0,18,no credits taken/all credits paid back duly,business,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,70,none,for free,1,skilled employee/official,0 to 2,no,no,1
1437,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,34,none,for free,1,skilled employee/official,0 to 2,no,no,1
1438,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,64,none,for free,1,skilled employee/official,0 to 2,no,no,1
1439,1,15,critical account/other credits elsewhere,business,3342,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,46,none,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1440,1,15,critical account/other credits elsewhere,business,3342,unknown/no savings account,1,3,female : non-single or male : single,co-applicant,2,car or other,46,none,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1441,2,15,delay in paying off in the past,car (new),11938,unknown/no savings account,1,0,female : non-single or male : single,co-applicant,2,car or other,46,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1442,3,33,critical account/other credits elsewhere,repairs,3594,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,46,none,own,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,0
