,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
1137,0,21,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,3,male : divorced/separated,guarantor,2,real estate,26,bank,rent,1,unskilled - resident,3 or more,no,no,0
1138,0,60,delay in paying off in the past,others,6527,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,34,none,for free,1,skilled employee/official,3 or more,yes (under customer name),no,0
1139,1,60,no credits taken/all credits paid back duly,others,6527,500 <= ... < 1000 DM,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,no,no,0
1140,2,60,no credits taken/all credits paid back duly,others,6527,... >= 1000 DM,2,0,male : married/widowed,none,0,real estate,34,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1141,1,8,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
1142,1,16,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,3 or more,no,no,1
1143,1,48,all credits at this bank paid back duly,retraining,6143,... >= 1000 DM,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,0 to 2,no,no,1
1144,2,48,no credits taken/all credits paid back duly,others,522,unknown/no savings account,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1145,2,48,no credits taken/all credits paid back duly,others,8487,... <  100 DM,3,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1146,2,48,no credits taken/all credits paid back duly,others,8487,unknown/no savings account,3,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1147,1,24,critical account/other credits elsewhere,car (used),1364,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1148,1,24,critical account/other credits elsewhere,car (used),959,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1149,1,24,critical account/other credits elsewhere,car (used),3021,unknown/no savings account,2,2,female : non-single or male : single,none,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1150,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,male : married/widowed,none,3,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
1151,0,12,no credits taken/all credits paid back duly,car (new),1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,0,car or other,29,none,for free,1,unskilled - resident,0 to 2,no,no,1
1152,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : single,none,0,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,yes (under customer name),no,1
1153,1,36,all credits at this bank paid back duly,repairs,1963,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,47,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1154,1,7,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,2,1,female : non-single or male : single,guarantor,2,real estate,25,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1155,1,36,all credits at this bank paid back duly,repairs,745,unknown/no savings account,2,1,female : non-single or male : single,none,2,real estate,43,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1156,2,24,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,26,none,for free,1,skilled employee/official,0 to 2,no,no,0
1157,2,42,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1158,2,48,no credits taken/all credits paid back duly,others,1201,unknown/no savings account,1,0,male : married/widowed,none,3,car or other,26,none,for free,1,skilled employee/official,0 to 2,no,no,0
1159,1,60,all credits at this bank paid back duly,car (used),2132,... <  100 DM,1,0,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,yes,0
1160,1,54,all credits at this bank paid back duly,car (used),2132,100 <= ... <  500 DM,1,2,female : non-single or male : single,co-applicant,1,unknown / no property,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1161,1,10,delay in paying off in the past,car (used),2132,... >= 1000 DM,1,0,female : non-single or male : single,co-applicant,1,real estate,27,none,for free,3-Feb,skilled employee/official,0 to 2,no,yes,0
1162,2,72,all credits at this bank paid back duly,car (used),1213,unknown/no savings account,2,3,female : single,co-applicant,2,car or other,27,none,rent,3-Feb,unemployed/unskilled - non-resident,3 or more,no,no,0
1163,2,6,critical account/other credits elsewhere,car (used),1221,... >= 1000 DM,2,3,female : single,none,0,real estate,27,stores,own,3-Feb,skilled employee/official,0 to 2,no,no,0
1164,1,30,all credits at this bank paid back duly,car (used),1221,unknown/no savings account,2,3,female : single,none,0,building soc. savings agr./life insurance,27,none,rent,5-Apr,skilled employee/official,0 to 2,no,no,0
1165,0,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,1,0,female : non-single or male : single,none,3,car or other,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
1166,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,3,female : non-single or male : single,none,3,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
1167,2,9,no credits taken/all credits paid back duly,car (used),918,unknown/no savings account,2,0,female : non-single or male : single,guarantor,3,car or other,30,none,for free,1,skilled employee/official,0 to 2,no,no,1
1168,2,21,delay in paying off in the past,car (used),1591,unknown/no savings account,3,0,male : married/widowed,none,1,unknown / no property,34,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1169,1,21,critical account/other credits elsewhere,car (used),1591,... <  100 DM,3,0,female : single,none,1,unknown / no property,34,none,rent,>= 6,manager/self-empl./highly qualif. employee,3 or more,no,no,0
1170,1,21,existing credits paid back duly till now,others,1591,... <  100 DM,4,0,male : married/widowed,none,1,unknown / no property,34,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1171,1,48,existing credits paid back duly till now,car (new),2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1172,2,21,existing credits paid back duly till now,others,2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1173,1,21,existing credits paid back duly till now,domestic appliances,2993,unknown/no savings account,2,1,male : married/widowed,none,2,unknown / no property,28,stores,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1174,0,15,all credits at this bank paid back duly,others,1360,unknown/no savings account,2,0,male : married/widowed,none,3,car or other,31,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1175,1,15,all credits at this bank paid back duly,furniture/equipment,10974,unknown/no savings account,2,0,female : single,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1176,2,72,all credits at this bank paid back duly,furniture/equipment,6468,unknown/no savings account,2,0,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1177,1,24,critical account/other credits elsewhere,car (new),6615,... <  100 DM,0,2,male : divorced/separated,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1178,1,72,all credits at this bank paid back duly,car (new),6615,unknown/no savings account,3,0,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1179,2,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
1180,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,39,none,for free,1,skilled employee/official,3 or more,no,no,1
1181,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,male : married/widowed,co-applicant,0,unknown / no property,25,none,for free,1,skilled employee/official,0 to 2,no,no,1
1182,0,18,no credits taken/all credits paid back duly,furniture/equipment,433,unknown/no savings account,0,1,female : non-single or male : single,co-applicant,0,unknown / no property,51,none,for free,1,skilled employee/official,0 to 2,no,no,1
1183,0,42,existing credits paid back duly till now,vacation,6967,unknown/no savings account,1,3,female : non-single or male : single,guarantor,2,car or other,19,none,rent,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,0
1184,0,54,existing credits paid back duly till now,car (new),14027,unknown/no savings account,1,0,female : non-single or male : single,none,0,car or other,25,none,rent,1,unskilled - resident,0 to 2,no,no,0
1185,1,15,critical account/other credits elsewhere,others,3594,unknown/no savings account,1,3,female : non-single or male : single,none,2,car or other,74,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1186,0,36,no credits taken/all credits paid back duly,others,1842,unknown/no savings account,1,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,yes (under customer name),no,1
1187,1,36,no credits taken/all credits paid back duly,others,1842,... >= 1000 DM,1,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1188,1,5,no credits taken/all credits paid back duly,others,1842,unknown/no savings account,1,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1189,1,47,no credits taken/all credits paid back duly,retraining,1995,unknown/no savings account,3,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,27,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1190,2,60,no credits taken/all credits paid back duly,retraining,1449,unknown/no savings account,3,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,27,stores,own,3-Feb,skilled employee/official,0 to 2,no,no,0
1191,1,28,delay in paying off in the past,retraining,1449,unknown/no savings account,3,1,female : non-single or male : single,none,2,unknown / no property,27,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1192,2,54,critical account/other credits elsewhere,retraining,5954,unknown/no savings account,3,2,female : non-single or male : single,none,3,unknown / no property,41,bank,for free,3-Feb,unskilled - resident,0 to 2,no,no,0
1193,2,42,critical account/other credits elsewhere,retraining,5954,unknown/no savings account,3,2,male : married/widowed,none,3,real estate,41,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1194,2,42,all credits at this bank paid back duly,retraining,2864,unknown/no savings account,3,2,female : non-single or male : single,none,3,unknown / no property,20,bank,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1195,2,15,no credits taken/all credits paid back duly,furniture/equipment,1444,... >= 1000 DM,1,0,female : single,none,3,unknown / no property,23,none,for free,1,skilled employee/official,0 to 2,no,no,0
1196,2,15,no credits taken/all credits paid back duly,others,1444,... >= 1000 DM,1,0,female : non-single or male : single,none,3,car or other,23,none,rent,1,skilled employee/official,0 to 2,no,no,0
1197,2,15,no credits taken/all credits paid back duly,others,1444,... >= 1000 DM,1,0,female : non-single or male : single,none,3,car or other,23,none,rent,>= 6,skilled employee/official,0 to 2,no,no,0
1198,2,9,no credits taken/all credits paid back duly,car (new),9398,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,56,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1199,2,36,no credits taken/all credits paid back duly,car (new),662,unknown/no savings account,4,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1200,2,36,no credits taken/all credits paid back duly,car (new),9398,... >= 1000 DM,1,3,female : single,none,0,real estate,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1201,0,36,all credits at this bank paid back duly,retraining,7980,... >= 1000 DM,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,27,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1202,0,36,existing credits paid back duly till now,retraining,7980,... >= 1000 DM,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,27,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
1203,0,36,existing credits paid back duly till now,retraining,2080,... >= 1000 DM,1,0,female : single,none,0,building soc. savings agr./life insurance,27,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1204,0,54,no credits taken/all credits paid back duly,car (used),1768,unknown/no savings account,2,1,male : married/widowed,none,2,building soc. savings agr./life insurance,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1205,0,54,no credits taken/all credits paid back duly,car (used),1768,unknown/no savings account,2,0,male : married/widowed,none,2,building soc. savings agr./life insurance,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1206,0,60,no credits taken/all credits paid back duly,car (used),1768,unknown/no savings account,2,1,male : married/widowed,co-applicant,2,unknown / no property,24,none,for free,1,unskilled - resident,0 to 2,no,no,0
1207,1,30,all credits at this bank paid back duly,others,1872,unknown/no savings account,4,3,male : married/widowed,co-applicant,0,building soc. savings agr./life insurance,63,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
1208,0,18,critical account/other credits elsewhere,retraining,7596,unknown/no savings account,4,2,male : married/widowed,none,0,building soc. savings agr./life insurance,63,stores,rent,3-Feb,skilled employee/official,3 or more,no,no,0
1209,1,30,existing credits paid back duly till now,others,7596,... <  100 DM,1,3,male : married/widowed,none,0,building soc. savings agr./life insurance,49,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1210,0,24,critical account/other credits elsewhere,car (used),3349,100 <= ... <  500 DM,1,0,male : married/widowed,none,0,real estate,62,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
1211,1,24,all credits at this bank paid back duly,car (new),3349,100 <= ... <  500 DM,1,0,male : married/widowed,none,0,real estate,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
1212,0,24,critical account/other credits elsewhere,car (used),3349,100 <= ... <  500 DM,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
1213,2,60,all credits at this bank paid back duly,others,13756,... <  100 DM,4,2,female : non-single or male : single,none,0,real estate,63,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1214,0,60,all credits at this bank paid back duly,others,13756,unknown/no savings account,4,2,male : married/widowed,none,2,real estate,63,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1215,2,60,all credits at this bank paid back duly,others,13756,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,63,bank,own,1,unskilled - resident,0 to 2,yes (under customer name),no,0
1216,0,36,no credits taken/all credits paid back duly,furniture/equipment,2302,unknown/no savings account,2,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,31,none,for free,>= 6,skilled employee/official,0 to 2,no,no,1
1217,1,7,no credits taken/all credits paid back duly,furniture/equipment,2302,unknown/no savings account,2,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,31,none,for free,1,skilled employee/official,0 to 2,no,no,1
1218,1,36,no credits taken/all credits paid back duly,furniture/equipment,2302,500 <= ... < 1000 DM,2,0,male : divorced/separated,none,0,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,no,no,1
1219,2,30,existing credits paid back duly till now,others,2503,... <  100 DM,4,0,male : married/widowed,none,2,real estate,41,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1220,2,30,critical account/other credits elsewhere,retraining,2503,... <  100 DM,4,0,male : married/widowed,none,2,car or other,41,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
1221,2,30,critical account/other credits elsewhere,retraining,2503,... <  100 DM,4,0,male : married/widowed,none,2,car or other,41,stores,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1222,2,72,existing credits paid back duly till now,furniture/equipment,3378,... <  100 DM,3,1,female : non-single or male : single,none,2,car or other,23,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1223,2,72,existing credits paid back duly till now,furniture/equipment,1553,... <  100 DM,3,1,female : non-single or male : single,none,2,car or other,23,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1224,2,39,existing credits paid back duly till now,furniture/equipment,1553,unknown/no savings account,3,1,female : non-single or male : single,none,2,car or other,23,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1225,2,54,no credits taken/all credits paid back duly,furniture/equipment,1493,unknown/no savings account,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,0
1226,3,60,no credits taken/all credits paid back duly,furniture/equipment,1493,unknown/no savings account,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,0
1227,1,48,no credits taken/all credits paid back duly,furniture/equipment,1493,unknown/no savings account,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,34,none,rent,1,skilled employee/official,3 or more,no,no,0
1228,1,11,critical account/other credits elsewhere,others,3905,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,36,bank,for free,3-Feb,skilled employee/official,3 or more,no,no,0
1229,1,11,critical account/other credits elsewhere,business,3905,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,36,none,for free,3-Feb,skilled employee/official,3 or more,yes (under customer name),no,0
1230,1,48,delay in paying off in the past,others,3905,unknown/no savings account,2,2,male : married/widowed,none,2,unknown / no property,36,none,for free,3-Feb,skilled employee/official,3 or more,no,no,0
1231,2,54,no credits taken/all credits paid back duly,car (used),1521,unknown/no savings account,2,0,male : divorced/separated,none,2,building soc. savings agr./life insurance,31,none,rent,5-Apr,unskilled - resident,0 to 2,no,no,0
1232,2,10,critical account/other credits elsewhere,car (used),1521,unknown/no savings account,2,0,male : divorced/separated,none,1,building soc. savings agr./life insurance,31,none,rent,1,unskilled - resident,0 to 2,no,no,0
1233,2,42,no credits taken/all credits paid back duly,car (used),1521,unknown/no savings account,2,0,male : divorced/separated,co-applicant,2,building soc. savings agr./life insurance,31,none,rent,1,unskilled - resident,0 to 2,no,no,0
1234,0,45,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,1,0,female : non-single or male : single,guarantor,1,unknown / no property,23,none,for free,1,unskilled - resident,3 or more,no,no,0
1235,0,72,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,1,1,female : non-single or male : single,none,1,unknown / no property,23,none,for free,1,unskilled - resident,3 or more,no,no,0
1236,0,54,no credits taken/all credits paid back duly,car (used),601,unknown/no savings account,1,1,female : non-single or male : single,none,1,building soc. savings agr./life insurance,23,none,for free,1,unskilled - resident,3 or more,no,no,0
1237,2,48,delay in paying off in the past,retraining,6681,500 <= ... < 1000 DM,2,0,male : married/widowed,none,0,real estate,38,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1238,2,48,existing credits paid back duly till now,retraining,6681,500 <= ... < 1000 DM,2,0,male : married/widowed,none,0,real estate,38,none,own,1,skilled employee/official,3 or more,no,no,0
1239,2,48,existing credits paid back duly till now,retraining,6681,unknown/no savings account,2,0,male : married/widowed,co-applicant,0,real estate,38,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1240,2,48,no credits taken/all credits paid back duly,furniture/equipment,3213,100 <= ... <  500 DM,1,2,female : single,none,1,car or other,25,none,for free,1,skilled employee/official,0 to 2,no,no,0
1241,2,18,critical account/other credits elsewhere,furniture/equipment,3213,unknown/no savings account,1,3,female : single,none,1,unknown / no property,25,bank,for free,1,skilled employee/official,0 to 2,no,no,0
1242,2,18,no credits taken/all credits paid back duly,furniture/equipment,918,unknown/no savings account,1,3,female : single,none,3,unknown / no property,25,none,for free,1,skilled employee/official,0 to 2,no,no,0
